,tweet
2087,rumit emang ngeluarin uang pecahan baru yang gak ada fungsinya di uang 75ribu
2088,"kenapa gak sekalian aja ngeluarin uang 45 ribu biar ngelambangin perjuangan indonesia, lah ini apa dahh 75ribu!!!rpoeor"
2089,uang monopoli baru keluar hahaha 75ribu tuh uang ya haha
2091,mending dirumah lah dari pada ngeributin uang 75 ribu yang lu sendiri aja gak bisa dapetin
2093,pecahan uang bar 75ribu gak ada artinya woy
2094,gak ada makna itu isi uang 75ribu hadel desainnya gma toh bang
2095,geram banget sama uang 75ribu uyy begitu amat dah
2097,tampilan uang nya berasa ada di zaman dulu kala hahaha #75ribu
2098,ketahuan sekali ingin menyamakan uang pecahan baru dengan negara lain upss upss
2099,terlihat seperti menirukan uang di negara tetangga 
2100,"asli ini uang apaan, kayak uang buat mainan di tk"
2101,pemerintah tidak adil mengeluarkan uang pecahan baru 75ribu
2102,"apalagi di dki jakarta susah buat dapetin tuh uang 75, jadi males sudah dengan uang 75 yg brgitu biasa aja"
2103,sama di jawa timur juga apaan dah susah ribet juga ngurusnya
2105,75 ribu tuh uang apa? Aneh deh ini ngeluarin duitnya
2108,lagi krisis uang malah mengeluarkan uang baru  75ribu haduhh gimana sii
2111,mending dengerin lagu daripada bikin pusing sama uang tuh 75ribu 
2113,palingan juga tuh uang 75 ribu buat ngalihin isu aja biar gak ketara kalau negara lagi krisis
2115,mending liburan lah dari pada milikin tuh uang 75ribu
2116,"kontroversi mulu ni pemerintah mengeluarkan uang 75ribu, aneh si lagian"
2117,"kayak udah ngurus apaan aja dah, susah amat buat dapetin uang 75ribu"
2118,yuk lah main monopoli pake uang baru 75ribu haha buat beli rumah
2120,nyusahin aja ni uang buat nyari kembalian dari uang 75ribu
2122,"bikin pecahan tuh yang besar jangan yang kecil, biar mudah untuk membawa uang besar ini apaan malah 75ribu"
2123,bikin pusing dah dirumah ngomongin uang 75ribu bikin pusing aja sii enek dengernyee
2127,yang bikin orang rohani kali ya jadinya ada unsur agama di uang 75riby
2128,pecahan baru uang 75.000 beredar tttapi Cuma dijadiin kooleksi percuma tak bagus sii
2129,Liat liat uang 75000 baru keluar tapi kok jadi  untuk bisnis jual beli payah sekali ini uang
2130,"Trending uang 75ribu baru, tapi gila banget ga sih malah dijadiin ladang bisnis kasian buat yang gak punya  mending ga usah dikeluarkan"
2131,ohh ini uang pecahan 75 ribu yang banyak dijual lagi di tokpedde mending ga usah dikeluarin dah kalo gitu 
2132,"buat apa lagi sih ngeluarin pecahan 75ribu, mana ngeluarinnya dikit banget tuh duit"
2133,ohh ini uang pecahan 75 ribu yang banyak dijual lagi di shopee mending gak usah dikeluarin dah kalo begitu 
2134,paling juga transaksi pake uang 75ribu susah nyari kembaliannya dah
2135,makin banyak pecahan makin gak penting dah apalagi ini 75k
2138,ini apaan si ngeluarin uang baru yang aneh begini duitnya
2139,oh uang monopoli monopoli dijadiin 75k 
2140,"merah merah dilema uang 75ribu, aneh deh merah mulu tuh uang"
2141,uang apaan tuh tata letak mencang mencong uang 75ribu
2142,"berita ttg uang 75k rame, tapi gak penting asli dah"
2143,"apaan ni pemerintah gak ada tanggapan soal penjualan uang di sosial media, payah!!"
2144,"apa karna uang di negara ni udah menipis kali ya, jadinya ngeluarin uang baru 75rebay"
2145,apaan si nih ada adat cina yang jelek di 75ribu
2146,"emang nya gak liat tuh anak kecil sipit gitu, ya keturunan ciina itu malah dipasang di uang 75ribu"
2147,kenapa 8 anak kecil itu tidak sejajar aja si posisinya malah gak singkron gitu di uang pecahan 75ribu
2148,"koleksi uang apaan itu, Cuma biasa aja gitu di koleksi uang 75k"
2149,kebanyakan memanipulasi uang ni bi 
2150,"enak ya jadi anak bi kalau uang abis tinggal cetak aja, ya kan ahaha"
2151,kenapa si uang 75ribu itu harus ada garis lurusnya jadi jelek tampilan uangnya:(
2152,bagus si tapi sayang terlalu berlebihan gambar di uang 75ribunya
2153,tetep aja kalah tampilan uang nya dibanding negara lain ni uang 75k
2155,uang 75000 terlihat seperti uang kuno ya #75ribu
2157,biar viral aja ni uang 75000 buat nutupin kasus lain padahal kan uangnya mah biasa
2158,pecahan apaan tuh 75000 ko begitu sii anehh deh
2159,DUIT 75 DI DESAIN SELAMA 1.5 TAHUN? UDAH BERAPA MILYAR TUH CUMA BUAT CETAK DUIT YANG TRBATAS
2160,ini pecahan uang 75000 dijadikan alat simpan aja bukan alat tukar
2162,"segala limited, bilang aja gak cukup buat nyetak lagi tuh uang 75ribu"
2163,daripada tukar uang 75ribu mending dipake buat hal yg lebih penting
2165,payah ni bi dan pemerintah cuma beberapa orang aja yang bisa milikin uang 75 ribu
2166,udah coba tukar uang 75 ribu tapi proses lama dan terbatas tau tau gagal aja 
2167,kenapa baru sekarang mata uang 75 ribu baru  dikritik si pemerintah
2168,menurut saya bukan uang pecahan tujuh pulh lima ribu yang harus dipersoalkan tapi harusnya kenapa bi mencetak uang baru lagi si kan ga guna
2169,"uang khusus hut ri kok cuma puluhan ribu begini ,miris deh liatnya"
2170,"seumur umur dr jaman dulu uang perak sampai munculnya uang ribu kayanya enggak ada penerbitan terbatas sampe pake ktp buat ngambil uangnya ke bank, ini malah ribet bener"
2172,tidak ada seninya didalam uang 75ribu
2174,uang kok diperjual belikan gimana ini pemerintah si
2175,oh ternyata anak china yang ada digambar uang 75 ribu rupiah
2177,astaga ini uang apa kertas mainan si 
2179,"ayo mana yang tidak tertarik dengan uang 75ribu, gua si orangnya"
2180,uang 75ribu berasa uang coklat ni #75ribu
2181,mesti nyolong dulu ni biar dapet uang pecahan 75ribu
2182,"banyak orang posting tanda salip didalamnya, hadeh gimana ini bisa terjadi "
2183,"tadinya mau nuker uang 75 eh pas liat ada gambar cina nya jadi males, ogah dah nuker"
2184,"inget uang jadi inget temen, dateng kalau ada butuhnya doang apalagi soal uang #75ribu"
2185,"tulisan yang ada di uang 75ribu terlalu kecil, jadi buat bapak saya jadi gak kelihatan tulisannya "
2186,"melihat yang viral di sosmed eh ada mata sipit, idih gak ada fungsinya amat"
2187,lama-lama tuh uang juga gak dibutuhin lagi uang 75ribu
2188,tidak sesuai ekpektasi uang yang dikeluarkan bi pecahan 75ribu
2189,"yaudahlah jadiin aja tuh koleksi bagi orang yg punya duitnya, kita mah apa susah dapet aja ya sudah"
2191,yaa yaa yang punya juga pasti Cuma pemerintah rakyatnya mah engga
2192,"aneh ya gini aja viral demi uang 75ribu, lebay ni rakyat twitter"
2193,tidak suka dengan gambar isi dari uang 75ribu
2195,pada bangga kalian dengan uang segitu? Gue si engga karna biasa banget 
2196,ya gue mah gak pengen milikin si tuh duit gak ada fungsinya juga #75ribu
2198,"ngurus susah dapetin susah, apasih yg gak susah di negeri tercintaku #uang75ribu"
2199,"areweh liat uang 75ribu, banyak anehnya"
2200,kenapa bisa sama persis mirip uang mainan si tuh uang 75ribu
2201,"ngeliatin gambar uang 75 ke adik, eh adik bilang mau dong ka beliin uang mainan, yalord ngakak sampe ubun-ubun"
2202,itu kenapa bi ngeluarin uang hanya jadi koleksi? Apa untungnya si
2204,gak terlalu menarik karna warnanya kayak uang monopoli
2205,"ngeliat uang 75000 jadi inget uang monopi hahaha, main yuk monopoli"
2206,"semua berhak punya uang 75ribu, tapi kenpa bi ngeluarinnya sedikit si jadi gak kebagian kan. Aduh pikir pikir lagi deh kalau mau ngeluarin"
2207,"kenapa isi uang 75ribu harus ada bedanya si sama uang lama, jadinya kan aneh"
2208,klo tuh duit hanya untuk panjangan percuma bro ga ada nilainnya
2209,"hkhkkk maklum toxic hati, sama toxic jari si lu pada tolol"
2210,norak amat ya si baru juga keluar uang 75000 gtu aja sampe berlebihan 
2212,"malu bego hutang dimna2, gmna negara mau maju klo hutang bnyak haha"
2214,masih aja ngomentari duit 75000 tuh otak dipake apa kgk si isinya hujatan bae
2215,aih buset tuh baju kayak ga ada yg laen aja dah !!
2218,ganti lah tuh pahlawannya. Kyk gak ada pahlawan lain apa di uang 75 ribu? Gambarnya dia mulu. Bocen euy
2219,sayang uang 75 ribu hanya dikeluarkan terbatas. Klo tuh duit buat dipke ya jgan dibuat terbatas lah kocak bgt sii nih yg ngeuarin uang 75ribu
2220,hancur sudahh inflansi kalau di edarin arrggg
2221,"bro uang pecahan 75000 susah banget didapat hadehh gimana ini negara si ini , niat ngeluarin kagak "
2222,hadeuhh ini hanya menurunkan mata uang rupiah 
2224,"come on isi sosial media pamer uang 75 ribu, padahal uang tersebut gak ada guna nya "
2226,Bacot jgan cuman gede aja cuk
2227,warga oh warga kau memang hanya ngomong doang tapi otak kosong kayak sampah
2229,percuma nebus uang 75000 klo ujungujungnya ga dapat juga cukkkk cukkk
2232,gtu deh klo ga rasis bukan warga +62
2233,tolol kok kebangetan si
2234,"uang 75000 desainnya gtu doang , ga bagus aahh"
2235,"yaelah duit macam apa tiba tiba ada keretanya kayak baru punya kereta aja , pamerrrr "
2236,hujat dipersilan coy hahah
2237,netizen oh netizen otak dpake ya jgn taro didengkul
2238,isu isu jelekan duit 75000 dibanding 2000 tolol amat s ngebanding bandingin 
2239,bodohnya knpa gtu didalam duit 75000 mengandung unsur salib salib gtuu
2240,gimana yak supaya uang ga limitid edision bgniii. Ini tuh duit bukan koleksi. Bikin makin gajls aja 
2242,yaelah tu duit mirip monopoli amat
2243,warnanya kurang bagus nihh terlalu heboh cuk
2245,jelek amat si tuh bocak ga ada yg cakepan apa 
2248,ini uang gak bisa buat transaksi uang 75000 dibuat koleksi aja kocak
2249," gunanya apa uang pecahan baru, tak ada gunanya sis/bro, cari kerja aja susah"
2250,mengapa si bi ngeluarin uang baru padahal duit 75000 gak guna gini!
2252,hmm gitu aja heboh toh.. Sama duit 75000 korban sosmed
2253,ini liat sosial media isinya pamer uang 75000. aduhh norak kalian 
2255,yaa enggak penting banget ya bahas uang 75000 norak sekali 
2256,masa iye gue terus harus bilang wow gitu dengan uang 75ribu
2257,jhaaa hahaha biar viral aja ni uang 75000 padahal mah biasa weee
2258,"coii ini zaman apa, masih aja bacot gede. Punya otak kan tolol amat"
2259,otak di dengkul ini nih coment duit 75000
2261,"uang 75 ribu ga bsa dibuat transaksi lol percuma aja, buat apa dikeluarin uang 75000 ini klo ujung-ujungnya bgniii"
2262,macam apa ini duit 75000 makna nyaaa!! Ga ada maknanya coi
2263,come on desain nya 1.5 tahun yang bikin masih sd kali sampe ga memuaskan loh heran  herannnnn
2264,muncul duit 75ribu hanya untuk duhujat buat apa ?! Pemerintah gmn si liat2 dlu ah masa sampe heboh sebesar ini
2265,jelek ah desainnya
2266,kurang pedidikan ya bgnii dahh ibarat tong kosong bunyi nyaring nya haha
2267,"ga minat sama duit 75000 , lebih menarik duit 100 ribu "
2268,bisa bisanya pemerintah pinter banget nyari pemasukan uang dengan mengeluarkan uang 75000
2269,yailah buang buang duit aja lu pada demi uang satu lembar haduhhh. Pikirin tuh kesehatan lo pada
2271,gini amat ya punya uang 75 ribu harus punya orang dalem baru dapet antrian dan dapet uangnya. Dasar 
2272,masa iya kalau cuma hanya buat koleksi mending beli logam mulia aja semakin tambah bulan tahun makin mahal. Lah ini 75 ribu yaa segitu
2273,heirannnnn ada aja ngeluarin uang 75 ribu. Besok besok berapakah lagi yang mau dicetak aneh sekali
2274,apa si yang membuat istimewaan nya uang 75 ribu. Toh duitnya sama aja kayak biasa gak ada bagusnya coyy
2275,disini senang disana duka dimana mana memperbaiki uang uang yang lama bukan nya malah mengeluarkan uang baru yang gak ada tujuan dan fungsinya
2276,"virus korona gak sembuh sembuh sampai sampai budaya bangsa indonesia sendiri gak kenal didalam uang 75 ribu, bodoh sekali netizen"
2278,ini tata letak gambar di uang 75000 tidak pas dan terlalu miring
2279,"ohhh ngeprank rakyat rupanya, uang 75000 hanya untuk koleksi bank BI guys bukan untuk TRANSAKSI hmmm"
2280,"kalo kalian emang gak pada liat itu ada tanda salib diberbatasan 75000, gimana ini bi mengeluarkan uang tapi tidak dipikirkan dulu terlalu banyak kontroversinya"
2283,ga ada kepastian untuk mendapatkan uang 75ribu lebih baik gue minak ke uang 100 ribu dah tolol toololllll
2284,ishhhh duit macam apa weee monopoli aja same diincer incer
2286,yukslah tuh otak dipake jgan di diemin jdii begonya makin jadi kan tentang duit 75000
2287,masa iya ssi mau nyamain duit 75ribu dengan yang lain. OTAK KAU DIMANA BRO?! Dengkul kahh!!
2288,hhhh gak bisa bayar utang negara ya sampe uang 75 ribu dijadikan uang limited edition
2290,buat apa si ni uang 75 ribu njirrr
2291,yaelahh tuh kan uang 75000 itu bukan untuk masyarakat hanya dikeluarkan pas spesial indonesia 75 tahun hmm heran
2293, btw ini di monopoli juga yak? Ntar kalo beli negara kan pas 75 k hihi
2294,yayyaya AYOOOO kita palsukan uang 75000 biar banyak yang beli di online shop wkwk kan jdi dapat untung tuhhh !!
2295,masa cuman jadi pajangan untuk apa di tukar uang 75000
2300,"75000 ini macam duit mainan kali ihhh, ogah punya "
2302,percuma dikasih waktu lama buat bikin desain klo hasilnya malah bikin kontraversi!!
2303,kenapa bocah boccah deh isinya dibaim uang 75000 kayak ga ada yang lain aja ish
2305,"kayaknya yang ga bisa bedain baju adat cina sma baju tidung, tuh orang ga sekolah apa yaaa.."
2306,yaelah mau dijadikaan koleksi tapi ujung-ujungnya tuh duit 75ribu lecek2 juga lol..
2309,"mungkin nih netizen butuh asupan ""tipu2 uang"" haha njirr ngakak "
2310,"heran duit lagi duit lagi, masalah lagi masalah lagi, kapan negara maju bambang klo warganya aja bikin heboh gnii loh!"
2311,dihh mirip uang mainan adek gue yak 75000 hahaha
2312,hujat makin jadih dah soal uang 75ribu aduhhh kapan selesai sii
2313,gue liat ini uang 75000 dipake untuk diperjual belikan ya padahal uang loh. Gini dah otak bisnis ga mikirin gmn warga nya 
2314,duit mainan aja bisa viral yahh hahah
2315,otak dipke bro duit 75000 loh masa kayak begini ga ada apa2nya
2316,tampilan uang 75000 nya ga menarik ih kyak duit yang lainnya
2317,kenapa harus ada bocahnya sii aneh banget tuh duitnya
2318,"agak kurang banget ya desainnya, jdinya kayak ada yang janggal banget "
2319,uang gtu aja sampe segtunya. Norak kayak baru liat uang baru aja dah
2320,"hilih nih instagram isinya uang 75000 gni dahhh biar apa sii, konten ga gtu juga kali bambang "
2323,duit 75ribu rasa mainan aja wkwkwk
2324,"haha boleh menguarin uang 75ribu tapi ga dibuat terbatas juga kali gmn orang mau punya, maklum mau dijadikan pajangan yakk "
2325,kok kesel ya liat nih uang 75000 terlalu berlebihan gnii
2327,kenapa ya unsurnya berbau bau salib -_-
2328,pikiran gue ngapain jauh jauh dapatin tuh uang kl akhirnya ga dapatttttttt
2329,uang kok dibuat perjual belikan yak anehh nih negara wkwkw mana mahal sekali bisa berjuta juta
2331,apa sihh perbandingan dengan uang yang lain uang 75000 gak ada bedanya sama aja biasa
2332,nanti juga banyak yang memanipulasi uang 7500 tuh hahha kan ribet tuh
2335,hmm masa uang 75000 kelihatannya gak menarik gtu yakk 
2336,"bodoamat dah uang 75000 nanti juga ada dipasaran atau diman mana , jd ga ngambil pusing deh"
2337,klo punya otak dong masa uang 75 ribu jadi limited yang ada jadi koleksi bukan alat transaksi ini sis
2338,udah pasti ni uang 75000 nantinya juga di produksi masal haha
2341,"nah jelek banget uangnya kayak uang mainan bocah, ditukang jualan jga ada noh duit mainan wkw"
2343,"tolol mah jgan disimpen, mending beli uang kertas togel,,uang mainan aja dibeli"
2344,uang 75000 aja dijadikan souvenir ini mah hihi
2346,permainan yang sangat pintar biar gak disangka ngemis dari rakyat untuk mendapatkan income .. Lol amat
2347,kampungan lo nanti juga kesebar uangnya kan
2348,astaga sampe sebegitunya sama uang 75000 rela ngantri sejibun 
2349,"tak berguna jir, uang yang sebenernya uang adalah dalam bentuk koin perunggu perak dan emas. Uang dari kertas hanyalah hasil sebuah kesepakatan jual beli kalau kesepakatan koleksi, ini kertas kardus juga bisa"
2350,"maaf lur awal aja baru, ujung ujungnya juga kayak sampah busuk dan ronyok tu uang 75 ribu kayak uang 1000 dan 2000 keluaran lalu"
2351,lah saya kira uang 75000 itu uang mainan ternyata bukan yakk ngakak ini lol banget
2352,mau nuker uang 75000 tapi sekilas mirip china china gtu males lahh gue 
2353,liat begini sosmed uang mulu jd inget teman klo datang cuaman butuhnya hahah #jahat
2355,norak ahh desainnya keramean gitu
2356,ini mah orang bisa bikin uang boongin dan dijual lagi. Heran dibuat terbatas sii
2357,percuma berkoar koar sampe mampus tak merubah apapun netizen bodoh
2358,maklum ga belajar jd ga tau adat tidung tuh orang
2359,jiahh tuh uang 75000 atau apa yakk keliatan mainan amat wkwkw
2360,pecahan uang 75000 berdedar tapi hanya dijadiin koleksi mah  percuma ga bagus ma men
2361,kalau di liat liat ni uang 75000 baru keluar tapi kok jadi kesempatan untuk bisnis jual beli ya payah amat dah yak
2363,"ohh ini yang namanya uang 75000 yang banyak dijual lagi di toko online mending ga usah dikeluarin dah kalo gitu, bikin arrggg aja nihhh lihatnya"
2364,"buat apa kalo nih pecahan 75000, mana ngeluarinnya sedikit banget"
2365,nih uang 75000 gak jelas tujuan dan fungsinya apa yaa sampe bgtuu
2366,emang bener bener deh klo uang 75k hanya jadikan souvenir bae
2367,hebohnya dunia ini sampe banget dengan uang 75000 padahal biasa aja kan
2370,viral boleh tapi plis jangan lebay deh  baru uang 75ribu aja
2371,"sama aja pemerintah membuat masyarakat berkumpul itu, mau tambah covidnya emang aduh pemerintah"
2372,"uang 75ribu kenapa harus warnya gitu si kunig, ijo gitu jadi gak cerahkan "
2373,buang buang anggaran aja nyetak uang cuman untuk koleksi
2374,yak gila dong uang 75k dijual belikan
2375,sayang banget cetak uang 75000 klo hanya untuk koleksi bos
2378,percuma kalau tuh duit dijadikan sourvenir
2381,zaman sekarang ga menjamin klo uang 75000 akan menjadi uang yang istimewa
2384,masa uangnya di pajang pajang mau jd apaan woi. Norak kali 
2385,viral demi sejuta itulah +62 yang tanpa memikirkan betapa susahnya nyari uang 
2386,asli ini orang semua pada lebay banget baru juga uang 75000 yang keluar
2390,masa uang kaya monopoli aja dibeli dengan harga jutaan kalau gue si ogah dah
2391,"isi twitter gue semua orang pada ngeributin uang  huuu, hello biasa jaa kali gausah lebay "
2395,kemungkinan si sama warga negara +62 yang apaapa ngomong ga diayak tentang uang 75000. HERAN AJA 
2396,"HMM,..rezim pemeliharaan kegaduhan tiada hari tanpa bikin masalah. Riwehhh"
2397,bro desainnya masih kurang pro padahal dikasih waktu bertahuntahun kemana aja ga dipke apa tuh wwaktunya dengan sebaik mungkin
2400,DUIT MACAM APA JELEK AMAT  #75000 jelek
2402,masa iya si ngeliat bi mengeluarkan uang gitu gitu aja tidak ada perubahan dengan uang yang lain huhhh #panassss
2403,lahhhh uang juga lecek itu ngapain di koleksi 75000 mas broo
2405,sungguh bikin pusing dah liat uang 75000 yang begituu hadeh gmana ini yakkk
2407,"kenapa si isi uang 75 ribu itu bukan pahlawan malah begitu, kayak ga ada lain apa . Stok abis yakk ahhaha"
2408,najong  sekali ini dah ngeluarin uang kyk maenan bocil #75ribu#malu woii
2409,masa iya uang 75 ribu jcuma jadi marchides HAHA
2410,pengeluaran uang 75000 terlalu agamais jaadi tidak adil. Mau dikata apa 
2413,dasar netizen lebay menghadapi situasi begini.. Udah kayak ga punya otak
2414,"hkhkk uang macam apa ni ada gambar MRT 75 RIBU. Norak euy, sini gue beliin dah hwhhw"
2415,ini baju ada apaan!! tuh begitu gak adil masa Cuma 8 adat di uang 75k
2416,katanya mending uang 75 ribu di isi pahlawan biar orang tau ini malah begituan gambarnya .hmm
2418,tampilan uang 75k kelihatan kotor dengan perpaduan warna yang kurang. Beljar lah milih arna yg lebih baik biar 
2419,bego amat kok uang 75ribu ko bisa di perjual belikan
2421,masa sii  duit dijadikan koleksi toh ujung ujungnya jadi lecek #koran
2422,maklum ini gambar tidak terlalu jelas uang 75 ribu
2423,"warna yang terdapat di uang 75 ribu jelek, tidak dipikrkan dengan matang ya bgni dah "
