154,"siapa yg kaget liat Jefry Nichol ada di film Habibie Ainun 3!?
tenang , kalian tidak sendiri teman-teman.

kabar terakhirnya kan dy masuk penjara ya , ko bisa bebas dan main film!?

#nanyaserius",1
155,Habibie dan Ainun 3 👉🏻👈🏻,1
156,tweet,1
157,"[2/3]
Sedangkan Ainun saat kuliah juga pernah dilamar seorang pria sebelum bertemu kembali dengan Eyang Habibie
Tapi di sini Eyang Habibie tidak peduli,
Eyang tetap yakin dan percaya jika Tuhan mentakdirkan mereka bersama,
Siapa yang bisa menghalangi?",1
158,"Habibie Ainun 3 katanya tayang di Malaysia hari ni, tapi tak semua cinema ada..
Area i-city dan Setia City Mall tak tayang cerita ni..
i'm sad. 😌",1
159,"god,mimpi hanbin muncul di film habibie dan ainun 3.dsna gnteng bgt diaaa😭😭😭.fug",1
160,"Ngeblur aja masih tetep keliatan manis, heran dah.
Jujur, gue seneng bisa liat lu pas hadir di Gala Premiere Habibie Ainun 3 😭. Sumpah demi apapun gue nangis liatnya ! Dan lu ganteng banget, beneran gue ga boong .

Semangat terus ya, keep yourself 💜 @jefrinichol pic.twitter.com/9JGArLj3HZ",1
161,"Habibie ainun 3 keren juga
Banyak banget adegan yang menyentuh
Ya meski ada hal yang terlalu dipaksakan di bagian animasinya,  tapi untuk alir cerita dan pesan moralnya dapat banyak banget

Sangat menyentuh jugaa",1
162,"Satu kata buat film Habibie dan Ainun 3

""Menyentuh""",1
163,"Pengen nonton habibie dan ainun 3..
Lah tapi yang 1 dan 2 aja lum nonton samsek..",1
164,"Menurut Ku, scene ending percakapan imajiner antara Habibie dan Ainun menyelamatkan Film Habibie Ainun 3.
Sesungguhnya hanya scene itu dan ending lah yg menusuk sampai ke hati.
Yang lain nya mah Meh...",1
165,"UWU! Udah 3x nonton film Habibie Ainun 3. Dan ga bakal bosen buat nonton lagi dan lagi. Karena filmnya bagus banget, keren, dan sedih bangeet sihh😭
.
Yuk yang mau ketemu GULA JAWA langsung aja ke Bioskop SEKARANG!!!
@jefrinichol pic.twitter.com/NglB2pVph9",1
166,Habibie Ainun 1 & Habibie Ainun 3 selalu bikin gue merindiiing dan soundtracknya pun memoriable semua 🥰🥰,1
167,"Nonton habibie ainun 3, 2× dan tambah kagum sama ainun dan sedih bgt liat perpisahan ahmad sama ainun 😭",1
168,"Kmrn nonton Habibie Ainun 3. Karena penasaran dengan CGI didalam filmnya.

Pertama salut bangett, karena CGI di Film ini termasuk yang detail dan rumit.",1
169,kalimat dari film habibie ainun 3 yang ngena banget itu “yang indah dan romantis belum tentu satu frekuensi.” yup. reality hurts,1
170,"bener, org2 baik cerdas mau sukses pasti ketemunya juga sama org2 yang baik dan cerdas juga dan ada aja jalannya. 

habibie ainun 3 bgs banget",1
171,"Jumanji the next level, Habibie dan Ainun 3, Eggnoid",1
172,Lg suka kamu dan kenangan gegara abis nnton habibie ainun 3😂😂,1
173,Eeeh ko aku jadi kepo habibie ainun 3 dan imperfect....,1
174,"Besok pengen nonton habibie dan ainun 3. Tapi jumat responsi, tugas blm ngerjain, eval musang, ga ada temen pula 😭",1
175,"Duh banyak spoileran Habibie dan Ainun 3, jadi pen nonton..... Tapi belum pernah nonton yang ke 1 dan ke 2😊",1
176,Habibie dan Ainun 3 dh blm?,1
177,"85. Habibie & Ainun 3 (2019)
First of all mau komen ini Maudy Ayunda cantik bgt😭 trus kudos buat makeup reza karna segitu miripnya pas jadi versi eyang habibie. Untuk filmnya ini cerita ttg Ainun jaman sekolah dan saat pendidikan kedokteran di UI. dan saat pacaran sama Ahmadㅡ  pic.twitter.com/jabkRSJFz8",1
178,"2 hari ini marathon nonton film Indonesia yaitu Imperfect dan Habibie Ainun 3. Tidak bisa dibandingkan, keduanya punya value masing2. Dan keduanya memberikan efek yang luar biasa terhadap diri saya. Ga lebay, memang begitu adanya.",1
179,Mo bacotin pelem habibie ainun 3 sama imperfect dulu krn tumben w ntn film indonesia 2 sekaligus dlm sehari dan ini film reza rahardian 22nya heuheu,1
180,Habibie Ainun 3 kalau dibandingin sama Habibie Ainun 1 dan 2 gimana mas?,1
181,Btw film habibie dan ainun 3 udah ada bajakanya belum sihh😭,1
182,"Mengingat Habibie-Ainun 2 ampasss banget, kejutan lho Habibie-Ainun 3 udh satu juta kurang dari seminggu. 

Efek mengenang alm. Pak Habibie dan almh. Bu Ainun tampaknya",1
183,"kemarin hbs nonton habibie ainun 3 dan wow, perform maudy jadi young ainun sangat 😘. Terus sampe mobil langsung diskusi tentang jodoh sama nyokap, kyk smp sekarang kadang masih skeptis sama konsepnya ehe. Ngebayangin nikah tinggal sm orang asing dan coba komitmen tu kyk 😳",1
184,"KAMU DAN KENANGAN (OST. HABIBIE & AINUN 3)
.
.
Cipt : @melly_goeslaw 
Arr   : anto hoed
.
.
.
.
Jgn lupa like,comment,subscribe youtube channel saya
.
.
.
#habibie #habibieainun #habibieainun3 #mellygoeslaw #antohoed #potretband #rezarahardian https://youtu.be/DuA85S0edNw ",1
185,Semua tayangan utk Habibie dan Ainun 3 di @TGVCinemas tak masuk akal. Ada ke timing masa orang nk Maghrib. Semua pasagam tauang time 6 n 7 yg dh sah2 org akan skip Maghrib. Majoriti yg akn tonton Muslim kot!!!,1
186,"Habibie Ainun 3, film yang sarat pesan baik. lebih menceritakan kisah Ainun yang menggebu ingin jadi dokter. dari semasa kecil, kuliah dan bertemu dengan Ahmad —yang pada saat itu memberi banyak warna pada kehidupan Ainun. #HabibieAinun3",1
187,Kah kah kah. KLCC ada pukul 11 malam kalau cerita Habibie dan ainun 3 ni,1
188,"""apa kamu pernah mencintai aku?""

Aku dan kamu, kita berada dalam satu buku yang sama, tapi di halaman yang berbeda - ibu ainun (Habibie & Ainun 3)",1
189,Nonton Habibie dan Ainun 3 yuk!,1
190,"Akhirnya kesampean nonton Habibie & Ainun 3
Dan Ahmad pleaseee, kita dalam buku yang sama tetapi dihalaman yang berbeda. Mau ga nangis tetep aja nangis😭 @jefrinichol pic.twitter.com/wLznvK6h7E",1
191,"Percuma romantis dan dramatis tapi tidak satu frekuensi.
Biar jurusan kita berbeda, yang penting satu frekuensi, sejalan

-Habibie & Ainun 3-",1
192,"Habibie Ainun 3

Cewek-cewek autohisteris. Hoho, mau nangis. Jeffry Nichol, Angga Yunanda, cs datengin Cinepolis Mal of Serang, siang tadi.

.

Nih video yang direkam  http://isdaaa.ps _ infobangki_ dan Zetizen dapet dari Gen…  https://www.instagram.com/p/B6fsP7Mlrij/?igshid=5kni2k2w6i7k …",1
193,"Waayagilaa sihh Habibie & Ainun 3  :"")
Mbakar semangatt aku banget buat selesai'in kuliah di UI, kejar cita-cita, tau caranya memilih, tau lebih banyak menghadapi permasalahan dengan baik dan masih dengan pandangan wanita.",1
194,"Menyatu dalam waktu yang berjalan
Dan aku kini sendirian
Menatap dirimu hanya bayangan
Tak ada yang lebih pedih
Daripada kehilangan dirimu
Cintaku tak mungkin beralih
Sampai mati hanya cinta padamu
...
Kamu dan Kenangan by Maudy Ayunda ❤️
Film Habibie & Ainun 3 keren parah :"")",1
195,"Habibie & Ainun ✅ (24th Dec)
Rudy Habibie ✅ (25th Dec)

Done watching these 2 and at the end of ""Rudy Habibie"", there was a scene of Pak Rudy mencari dan jumpa sama Ibu Ainun and suddenly kluar title ""Habibie & Ainun 3"" which is going to be released tomorrow (26th Dec) in Msia!",1
196,"3. Habibie & Ainun 3

Film garapan Hanung Bramantyo kembali mengangkat kisah cinta antara almarhum Bacharuddin Jusuf Habibie dan almarhumah Hasri Ainun Besari semasa muda. Film ini kembali dibintangi oleh Reza Rahadian sebagai BJ Habibie dan Maudy Ayunda sebagai Ainun.",1
197,"Film ""Habibie & Ainun 3"" lebih fokus kisah Ainun dan perjuangannya - ANTARA News Jawa Barat  https://jabar.antaranews.com/berita/125419/film-habibie-ainun-3-lebih-fokus-kisah-ainun-dan-perjuangannya#.XgM6KrbmeE8.twitter …",1
198,"dan dari 3 seri film habibie&ainun, 
the fundamental value is :
- peran ibu penting untuk masa depan anak laki-lakinya,
- peran bapak penting untuk masa depan anak perempuannya.

that's it.",1
199,"Serang dan Cikupa, Banten, Meet And Greet Cast Habibie Ainun 3  https://md.manojpunjabi.com/serang-dan-cikupa-banten-meet-and-greet-cast-habibie-ainun-3-2/ … pic.twitter.com/qA4NMVvCCL",1
200,Scene awal dan scene terakhir di Habibie & Ainun 3 bener-bener bikin gw lemaahh 😭,1
201,"Roadshow Jakarta, Bogor dan Cibinong Meet And Greet Cast Habibie Ainun 3  https://md.manojpunjabi.com/roadshow-jakarta-bogor-dan-cibinong-meet-and-greet-cast-habibie-ainun-3/ … pic.twitter.com/rkAjCroROM",1
202,"Dari: Aku yg kemaren nonton Habibie Ainun 3 di delta studio 1 jam 14.15 dan duduk di barisan J
Untuk: Mas2 yg pake topi coklat muda yg kemarin juga nonton Habibie Ainun 3 sama ayah&adenya yg duduk di J11 (sebelahku)
Pesan: Masnya ganteng, aku suka. Boleh kenalan? :( -cak",1
203,"Di mos ada jefri nicole sama kiki ex cjr dan pemain habibie ainun 3, terus ada mbamba yang teriak “IQBAAL CJR” 

Kaga ada anjir si iqbaal, burem mata mbanya",1
204,"Keseruan Nobar dan Meet & Greet #HabibieAinun3 di CGV Hartono Mall Yogyakarta.

Terima kasih untuk antusiasnya warga Yogyakarta. Jangan lupa ajak teman-teman kamu juga ya buat nonton Habibie & Ainun 3 di CGV sekarang! 

#SeruBarengCGV #CGVCinemas pic.twitter.com/wsEmI2IJs1",1
205,"Serang dan Cikupa, Banten, Meet And Greet Cast Habibie Ainun 3  https://md.manojpunjabi.com/serang-dan-cikupa-banten-meet-and-greet-cast-habibie-ainun-3/ … pic.twitter.com/GRvfDIdlmO",1
206,"WOY AD YG MAU NONTON HABIBIE DAN AINUN 3 GA ,KLO ADA SPOILERIN AKU DONG AOWKAOWKAOWK  https://twitter.com/jefrinichol/status/1209698401408864256 …",1
207,Kau pikir laa yaa.. gimana bisa aink nonton habibie ainun 3 nangis...? NGGA GUE NGGA NANGIS.. JANTUNG GUE KONSER TIAP KALI LIAT SCENE AHMAD 😭😭 tapi setiap pesan yg tersirat tetap sampai dan memberi pelajaran. Kecerdasan Bu ainun ttap membekas. Bsok nonton lagi skuy diTangcity  pic.twitter.com/3zqL6EWiEn,1
208,"""...Kematian itu bukan wewenang kita, Ainun. Tapi mencegah kematian, itu tugas kita (seorang dokter)."" -Prof. Suhodo. Scene Ahmad, Ainun dan Prof. Suhodo adalah scene yang berhasil buat gue nangis seketika:') selamat @jefrinichol atas 1 juta penonton film Habibie 3❣",1
209,"“Habibie & Ainun 3” jauh lebih nendang/nampol secara efektif dan efisien, terkait isu perempuan dan kesetaraan gender, dibandingkan dengan, katakanlah, “Perempuan Berkalung Sorban”.

Asyik ditonton bersama keluarga (13+).",1
210,"🙎‍♂ : Sayang mandi gih, aku udah beli 2 tiket Habibie dan Ainun 3
🙎‍♀ : Di jemput ya ??
🙎‍♂ : iya dong, pacarku masa sendirian perginya, wkwkwk

Andai kisah cinta ku seindah Halu ku..",1
211,"HABIBIE DAN AINUN 3
.
Tayang hari ini di Cinepolis Theater Binjai Supermall
.
Rabu, 25 Desember 2019
HTM : Rp. 45.000 (Standard)
.
|11:15| |11:45| |13:45| |14:15|
|16:15| |16:45| |18:45| |19:15|
|21:15|…  https://www.instagram.com/p/B6euk_anFSF/?igshid=1rmdyih9ein8i …",1
212,"Film Habibie&Ainun 3 in my opinion:
Kalau memaknai isi film, pemikiran-pemikiran Eyang Ainun, kisah-kisah inspiratifnya, wah 10/10 nih. Sangat menampar dan membuka pikiran 👍",1
213,"Kemarin istri dan putri sulung saya ( kelas 1 SMA ) nongton Habibie & Ainun 3. Katanya bagus. Cerita fokus pada Ainun yg berjuang menjadi seorang dokter.

Jadi buat Ortu yg pengen mempengaruhi anaknya jadi dokter, film ini rekomen, kata istri saya hehehe",1
214,"Mau review sedikit aja karna gak ahli dalam film. Gue abis nonton habibie&ainun 3 dan Imperfect. Dua2nya bagus, kalo habibie&ainun entah kenapa kaya ada yg kurang. Gue ngerasa agak sedikit boring saat nonton. Berbeda sama imperfect, sepanjang nonton nangisnya dapet, ketawa jg.","0"
215,"Habibie & Ainun 3

Directed by Hanung Bramantyo
Starring by Maudy Ayunda, Jefri Nichol, Reza Rahadian

Bercerita tentang Ainun, remaja yang dikenal cerdas dan sangat baik hati yg sedang menempuh pendidikan untuk menjadi Dokter di UI dengan segala perjuangan yg ia hadapi  pic.twitter.com/hgp7rM16Qw",1
216,Kecewa betul habibie dan ainun 3 takde kat melaka. 🥺,1
217,Sebelum dan habis nonton habibie & ainun 3 mimpi ketemu saja @jefrinichol gua di peluk dong 😄 biasanya sih cuma mimpi di sapa doang _-_ terus kapan dong bisa ketemu langsung? 😐,1
218,"Yang indah dan romantis saja belum tentu satu frekuensi

- B.J. Habibie from Habibie & Ainun 3",1
219,"Selamat buat 1jt penontonnya dalam 5 hari untuk semua para cast dan kru HABIBIE&AINUN 3.
Filmnya emang keren bgt! Hari pertama aku nonton trs nonton lagi dong di hari kedua HEHE 
9/10 buat film yang sangat menginspirasi bangsa indonesia. 
Sekali lagi, Congrast💙💙💙
@jefrinichol pic.twitter.com/M3bCoCMENs",1
220,Habibie Ainun 3 super superrr! banyak membahas tentang impian dan perjuangan seorang perempuan pada zamannya. Bener2 termotivasi✨,1
221,"Abis nonton Habibie&Ainun 3, dan mataku keringetan sejak scene pertama (｡•́︿•̀｡)
But so in love with all the casts. Filmnya bagus. 
Especially for @jefrinichol yg bisa bikin aku jatuh cinta sama Ahmad wkwkwk",1
222,"""Berada dalam frekuensi yang sama"", merupakan kalimat yang kerap diucapkan Habibie dalam film Habibie & Ainun 3.  Film yang disutradarai oleh Hanung Bramantyo ini menjadi penutup manis trilogi kisah pasangan Mantan Presiden Habibie dan Ainun #HLKompasiana https://www.kompasiana.com/jurnalgemini/5dfb814bd541df77a45a90c2/habibie-ainun-3-kisah-romantis-ainun-muda …",1
223,"‘Tak perlu seseorang yang sempurna, cukup temukan orang yang selalu membuatmu bahagia dan membuat berarti lebih dari siapapun’ - habibie & ainun 3
.
.
.
Terngiang-ngiang🥺",1
224,"Tadi nonton Habibie Ainun terus jadi mikir, andai waktu itu gw gak pacaran, andai waktu itu gw gak bucin gila, andai waktu itu gw gak galau2 pas udah deket sbm, andai h-1 sebelum sbm gw gak diajak maen sama mantan sampe malem, dan andai 3 3nya gw milih FK pasti ada yang nyantol",1
225,"salah satu my xmas wish : semoga  @jefrinichol semakin bersukacita dan semakin bahagia♥️ Sukses buat film Habibie Ainun 3 nya, nic! 1000k penonton woohooo... soon will be 2000k... Amen.",1
226,"Maaf dari aku yang awalnya tengok kanan-kiri heran lihat kalian nangis dan akhirnya kalian pada heran lihat aku sesenggukan. —Habibie & Ainun 3

Thanks to @cgvcinemasusa @traveloka , ur promo make us happy pic.twitter.com/5gqz9WHInf",1
227,"Yang romantis dan dramatis belom tentu satu frekuensi. 

-Habibie ainun 3",1
228,"Dan yang barusan ini ... Habibie Ainun 3 

Setelah kamu yakin bisa ngejalanin itu semua .. tinggal bagaimana kamu 

""mempertahankan"" 

apa yang telah kamu niatkan, apa yang telah kamu pegang dan apa yang telah kamu dapat dari pengorbanan itu dan mempertahankan tanggungjawabmu :)",1
229,Saling sayang tapi gabisa bersatu karna frekuensi yang tak menyatu -habibie dan ainun 3,1
230,"SELAMAT NATAL BAGI WARGA TWITTER DAN MUTUALKU YANG NGERAYAIN HEHE :) 

btw aku mau bikin trit nih ... 

Habibie Ainun 3 jadi film ""romance"" pamungkas yang kutonton di tahun 2019 ini, setelah 3 film ""romance"" dan ""kehidupan"" yang top di tahun 2019 ini 

namun ... 

A THREAD",1
231,#. Jadi inget scene Habibie & Ainun 3 yang bener-bener sedih banget. Sampe saking sedihnya gua marah ke anak kecil yang diajak orangtua nya dan dia ribut mainin terompet.,1
232,"ini kemarin waktu nonton habibie ainun 3 ada scene yang romantis dan dia pun tertawa, pas ditanya kenapa? ada yang lucukah? katanya itu scene ngikutin alur cerita kita,  ah masa iya  pic.twitter.com/n1KyqIUq8R",1
233,"Baper dan sedih....
Terharu banget nonton film pasangan sejati ini..
Habibie dan Ainun 3, film yg nyangkut di hati...  pic.twitter.com/VJiBkszY6X",1
234,"Setelah nonton habibie ainun 3, truthfully Ahmad emang deserves better.

Ini gw ga nonton 1 dan 2 btw 😂😂😂",1
235,"aq beneran nangis,, ppo maneh bar nonton habibie dan ainun 3 😭",1
236,"Oksip, hari ini story orang² habibie ainun 3 dan star wars",1
237,Jadi ingin nonton imperfect dan Habibie&Ainun 3,1
238,"Kemarin abis nonton Habibie & Ainun 3. Bu Ainun ninggalin karir dokternya karena pak Habibie. Bukan cuma karena cinta, tapi karena bu Ainun percaya kalau cita - cita dan mimpinya bisa dilewatin bersama, sama pak Habibie. Karena mereka satu visi, satu frekuensi.",1
239,"Day 9: hari ini download film buat nyetok kalo gabut, trus nonton habibie dan ainun 3 sama keluarga!😊 dan gara2 tadi liat thread tentang DIY stylus langsung buat WKWK tapi ternyata digital drawing masih susah buat gua wkwkwk  pic.twitter.com/Kl01vPqIIu",1
240,"Setelah nonton habibie & Ainun 3, gw jadi pilek. Apa karna di filmnya musim hujan mulu yak jadi gw bersin2 dan jadi pilek. Baru tau bisa gitu. 😪",1
241,Pengen nonton film habibie dan Ainun 3. ADAKAH ajakan nonton.?,1
242,Selesai nonton Habibie Ainun 3 perasaan jadi tak karuan. Padahal niat awal mo fangirling karena ada Reza Rahadian dan Jefri Nichol.,1
243,"Sekian dan terimakasih halu nya 
""Habibie & Ainun 3""

(●˙—˙●)",1
244,"Gais maap, pertanyaan aku, kalo indoxxooo diblok, kalo mau nonton film jadinya harus di mana yaa?
Ga sempat nonton kim ji young, NKCTHI, dan habibie ainun 3, dan pas balik udah ga ada lagi di bioskop:')

Bukan suatu keharusan buat nonton sih, tapi pengen wkwk",1
245,"Tadi nonton habibie Ainun 3
Dan sempet nemuin beberapa hal yg bener bener nampar 

"" Apa yang kamu cari dari cita2 dan impian mu? 
Agar bisa di hargai? Agar menjadi kaya?? Atau sesederhana ingin membuktikan pada diri sendiri? "" 
Mungkin alasan kita ada salah satu diantaranya.",1
246,keren bang!! Habibie Ainun 3 dan Imperfect film terjuara buat menutup akhir tahun ini 😍,1
247,habibie ainun 3 udah 1jt penonton aja dan gua sampe skrg blm kesampean buat nntn...ayodooong kita nntn brg ekekekek,1
248,"Ini kayaknya habibie ainun 3 perlu ganti judul nih, Ainun dan Mantannya: A Feminist Masterpiece",1
249,"Habibie Ainun 3 mengajarkan bahwa cinta harus sejalan :”)

Kalo Ainun maunya ngebangun Indonesia biar lebih maju, kalo Ahmad mau nya keluar Indonesia karena tau keadaan Indonesia kaya gini

Dan akhirnya Ainun bahagia bersama Rudy~",1
250,"Soners, yuk ikutan #MASKARA di #THESHOWRE kali ini untuk dapetin 5 tiket gratis nonton film Habibie & Ainun 3, siapa nih pasangan yang menginspirasi kamu dan kenapa? wa/sms di 087800020096 atau mention yaah🥰",1
251,Di adegan ini bener2 ikutan nangis dan melihat ahmad teriak bikin hati saya campur aduk merasakan emosi yg mereka bangun congrats Mr. Ahmad sudah membuat ku menangis di hari pertama tayang film Habibie & Ainun 3 ❤❤ fyi udah nonton 3 kali dan nagih :) @jefrinichol pic.twitter.com/anlS3qse50,1
252,"berhasil kasi racun buat emak, akhirnya nobar habibie ainun 3 bareng emak dan teman2nya demi bang @jefrinichol 😂😍 pic.twitter.com/6tozdSvPbD",1
253,"GILA WOI !!!
aku nonton habibie ainun 3, pesen tiket jam 12, nontonnya jam 1. pas dah di studio, baru tau dong ada theater visit di mall itu😭😭😭 dan itu jadwalnya setelah aku nonton, jam set 5 tadi😭😭

SAD PARAH ASLI, GAJADI KETEMU BEBEP JEPRI NIKOL😭😭  pic.twitter.com/kF3knmF83F",1
254,Tgl 29 nanti ada nobar Habibie Ainun 3 sama Maudy Ayunda dan Jefri Nichol,1
255,"Habibie Ainun 3, Aku bangga dg aktor aktris Indonesia. Kalian berperan dengan begitu apik. Sangat menguras air mata, membawa tawa, dan sangat menginspirasi. Untuk Ahmad dan Ainun, bagiku kalian hebat karena menomor satukan impian.❣❣ @jefrinichol @maudyayunda #HabibieAinun3",1
256,Habibie dan Ainun 3 nonton setujuuuu dehhh huhuhu sad:( Jumanji gak kalah seru tapi wkwkkk,1
257,Starstruck Reza Rahadian... Nonton Habibie Ainun 3 dan dilanjutkan dengan Imperfect. T’was made my day!,1
258,"Kemarin nobar film Habibie Ainun 3. Ceritanya ringan alurnya juga enak, menceritakan tentang ibu Ainun pas muda. Alhamdulillah sebelum film ini digarap aku dikasih kesempatan ketemu sama eyang Habibie dan diceritain langsung semua tentang bu Ainun. Sedih pas nonton filmnya :'",1
259,Habibie dan Ainun 3,1
260,Habibie dan ainun 3 kak😁,1
261,"Habibie dan Ainun 3, Imperfect, Jumanji, Doraemon the movie",1
262,Habibie dan ainun 3,1
263,"Aku udah nonton nih ""Habibie & Ainun 3"", sumpah @jefrinichol nya cakep banget:)), dan aku habis 3 tisu hehe maaf cengeng:((  pic.twitter.com/UyWAdr1QAi",1
264,daripada ribut ayo nonton habibie&ainun 3 dan imprefection di bioskop 🙏,1
265,Imperfect dan Habibie Ainun 3 kayak yang lebih rame ya dibahas dibandingkan Star Wars. Mantab-mantab!,1
266,"Kelar nyelesaiin satu novel tentang impian. Trs keinget habibie ainun 3. Oke aku harus menentukan mimpiku!!

PUNYA PERPUSTAKAAN BERJUTA BUKU SENDIRI DAN DATENG KE KONSER OPPA WALAU CUMA SEKALI💜",1
267,Kamu dan kenangan - cipt Melly Goeslow. Masih kebaperan liat habibie ainun 3 😭  pic.twitter.com/PEkNCeFf8z,1
268,Habibie dan ainun 3,1
269,"nonton habibie ainun 3 kemarin tu dibikin ketawa sengakak2nya tb2 berubah jadi haru dan seterusnya air mata makin ambrol, diawali dari pidato kelulusan ainun, momennya pas banget aku abis wisuda dan juga aku minoritas dijurusanku 😭😭❤",1
270,Sesuatu yang indah dan dramatis belum tentu satu frekuensi- habibie ainun 3.,1
271,"HABIBIE DAN AINUN 3
.
Tayang hari ini di Cinepolis Theater Binjai Supermall
.
Selasa, 24 Desember 2019
HTM : Rp. 35.000
.
|11:15| |11:45| |13:45| |14:15|
|16:15| |16:45| |18:45| |19:15|
|21:15| |21:45|
.
Info lebih…  https://www.instagram.com/p/B6b6IFap0Tp/?igshid=fqxod6irtuqr …",1
272,"Nonton film Habibie Ainun 3. Liat betapa ambisnya ibu Ainun muda, dan liat juga hasil dr ambisnya ibu Ainun. Jangan matiin semangat orang deh",1
273,"Habibie dan Ainun 3 kenapa bagus bgt sih, bikin haru dibagian akhir😭",1
274,"Mw nntn habibie&ainun 3, tp blm nntn yg 1 dan 2. Gak masalah kan ya? Atw harus nntn 1 dan 2 dulu??",1
275,"Habibie Ainun 3 ini keren sekali, bagaimana Pak Habibie dan Ainun terlihat begitu dewasa bahkan sejak remaja.",1
276,"Pardon🙏
🎶Kamu&Kenangan-Maudy Ayunda (Ost.Habibie dan Ainun 3)
*sorry aga keserimpet ehe maklum amatiran  pic.twitter.com/HFvdhddAVh",1
277,"Kata Media Liputan6, Grid dan Republika Tentang Habibie Ainun 3  https://md.manojpunjabi.com/kata-media-liputan6-grid-dan-republika-tentang-habibie-ainun-3/ … pic.twitter.com/C1RsgNQuuK",1
278,"Padahal lagi sakit, tapi di paksain buat nonton ""Habibie & Ainun 3"". Wahh, dari awal nonton sampai sekarang yg ketiga tetap menakjubkan. Banyak makna yg bisa di petik, kesan dan pesan yg bisa kita ambil untuk diri sendiri dan semua orang. Amazing 👏  pic.twitter.com/tSEnmOwlwU",1
279,Menurutku film Habibie dan Ainun 3 punya cara sendiri memainkan emosi penonton dan Hanung Bramantyo as a director lebih condong fokus kepada karakter Ainun hingga jati dirinya terbentuk ..,1
280,Bagusan mana sama habibie dan ainun 3? Bingunb soalnya.,1
281,"Movie marathon done.  
Terimakasih Imperfect, Habibie & Ainun 3, dan nkcthi.
Banyak hal berharga, pesan, dan pembelajaran yang ku dapat dr ketiga film ini, yang bikin pemikiran lebih terbuka dan hati yang lebih lega.",1
282,"""Tak perlu seseorang yang sempurna, cukup temukan orang yang selalu membuatmu bahagia dan membuat berarti lebih dari siapa pun"" - Habibie & Ainun 3",1
283,"Btw, udah pada nonton Habibie Ainun 3? 

Berikut review singkat dan telat versiku:

Jefri nichol body goals banget yak. Bgst lu jep @jefrinichol",1
284,"Nonton Film Habibie dan Ainun 3 bareng para jomblowan
Pesan singkatnya : Cari yang satu frekuensi, dokter dan cinta tanah air
Hahaha  pic.twitter.com/11MAzoup1X",1
285,"mentang2 d habibie & ainun 3 onkk @jefrinichol pd ngomong ayok nonton onok suamiku, onok pacarku trs koncone ngomong loo iku mantanku rek blablabla
dan ak termsk sg ngomong ngono pisan :)",1
286,"102. Habibie & Ainun 3 (2019)
Rating: 7/10
Hmm. Lumayanlah. Akting pemain alami. Plot cerita ga gimana variatif. Awal cerita sebenarnya udah cukup menjanjikan... belakang2 mulai klise dan seperti ngikutin film2 sebelumnya. Beberapa momen lompat2 kecepetan jadi ga dapat klimaks.  pic.twitter.com/4L1zjVNkBP","0"
287,Bogor dan Cibinong Nonton Bareng Cast Habibie Ainun 3  https://md.manojpunjabi.com/bogor-dan-cibinong-nonton-bareng-cast-habibie-ainun-3/ … pic.twitter.com/VVpgMxbWQg,1
288,"Ih mantep anak bandung jg.

Akhir ini ya : frozen 2, habibie dan ainun 3, imperfect.

Klo versi lo?",1
289,"Lagu Kamu dan Kenangan-nya Maudy Ayunda di Habibie Ainun 3 masih kurang greget dibanding lagu di film-film sebelumnya, Cinta Sejati-nya BCL, dan Mencari Cinta Sejati-nya Cakra Khan.

Sama halnya dengan Into the Unknown Frozen 2 yang kurang nempel di telinga dibanding Let it Go.","0"
290,"Lagi makan tiba tiba ketemu bocil ""adek-adek-an"" panji yang udah jadi saksi cinta kami selama 3 tahun. Terus ngobrol seperti biasa. Dan kebetulan kami mau nonton Habibie Ainun 3.",1
291,Yang berjuang dengan cara romantis dan dramatis aja belum tentu satu frekuensi -Habibie & Ainun 3,1
292,"Hal yang brlum dicapai tapi keburu put*s :) 

1. Nonton habibie dan ainun berdua
2. Nonton Imperfect berdua
3. Ke Jatimpark 1 berdua 
4. Pokok qtime berdua

Tapi semua itu gak terlaksana gegara putu* duluan. Halah 💩💩💩",1
293,"Dua garis biru, bebas, imperfect, 27steps of may dan habibie ainun 3 weey mana kok gaada",1
294,Hanya berselang 3 minggu setelah 'Habibie & Ainun 3' dan 'Imperfect'.,1
295,"Abis nonton habibie ainun 3, secinta&sebangga itu ternyata ibu ainun sm indonesia. kerasa tertampar bgt diaku, aku tuh msh b aja sm negeri ini (maaap banget) trs pas nonton ini, pikiran dan rasa dumel ke thdp negeri ini tuh kebuka gitu. Langsung sebenernya bisa loh negeri ini--",1
296,Penasaran sm imperfect tp penasaran jg sm habibie ainun 3 dan baru sadar pemerannya reza tayangnya di tgl yg sama pula,1
297,"Review film Habibie Ainun 3:
@maudyayunda keren cakep parah! Dan sosok alm eyang habibie bagus banget diperanin Reza Rahadian. Tapi paling super ya maudy ayunda. Parah.",1
298,"Filem The Cave dan Ainun Habibie 3 akan ditayangkan oada 26 Disember ni

Anyone, jom tengok please🥺🥺",1
299,"mau punya cowok kayak ahmad. gentle banget dan tau harus memperlakukan wanita itu gimana. terus ga salah juga yang meranin @jefrinichol masih kebayang sampe sekarang.

AKU MAU BGT KALO ADA YANG NGAJAKIN NONTON HABIBIE AINUN 3 LAGI MAYAN LIAT AHMAD GANTENG HFT😭",1
300,Habibie dan Ainun 3  pic.twitter.com/EwGelyLXiT,1
